Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCK42,3663.91575195,OUT013
FDS25,1603.62040275,OUT049
FDI10,2840.31636221,OUT018
FDU35,1541.53938052,OUT035
FDI04,3094.11128463,OUT017
DRK23,4000.33074104,OUT035
FDB53,363.36512024,OUT019
FDY02,4025.00649034,OUT049
FDM60,659.375291134,OUT035
NCJ31,572.22617416,OUT010
DRP35,2027.49101247,OUT017
NCQ30,2021.45091923,OUT018
DRL11,381.668997303,OUT010
FDU01,3060.19150257,OUT013
FDR39,3012.41750084,OUT035
FDO08,2568.78694867,OUT046
FDC02,4039.36880675,OUT045
NCZ29,2027.49101247,OUT035
FDF29,272.737528996,OUT010
FDZ23,3060.19150257,OUT017
NCU53,2568.78694867,OUT018
NCW30,4022.23436841,OUT013
NCM26,4097.53799222,OUT027
FDV50,3007.38304769,OUT027
FDW15,2461.39834212,OUT049
FDI35,5036.63257603,OUT027
FDO11,4023.07480386,OUT017
FDN48,1522.14914427,OUT046
NCA17,2461.39834212,OUT049
NCN54,1441.81202115,OUT013
FDP22,775.094027383,OUT013
NCB54,2027.49101247,OUT035
FDD08,658.703146695,OUT045
DRM48,129.84813518,OUT010
FDG41,2887.01074194,OUT027
FDE44,1052.62974679,OUT027
FDE26,2440.81044262,OUT035
NCS38,1902.92277459,OUT013
NCJ54,3614.19935971,OUT018
FDI40,253.386351445,OUT019
FDN45,3579.63383331,OUT018
FDU43,3892.59070445,OUT046
FDI04,520.479784014,OUT010
NCC07,1578.36134331,OUT018
NCC07,252.057486237,OUT019
NCD18,3814.61788148,OUT045
FDU55,4044.08273371,OUT035
FDX59,653.847371068,OUT035
FDR52,3060.19150257,OUT049
NCP17,1187.6029371,OUT013
FDQ32,2021.45091923,OUT045
NCT17,3060.19150257,OUT049
FDO10,929.641363709,OUT049
FDE32,663.617300072,OUT049
FDN44,2528.17073104,OUT045
FDH02,1475.18417019,OUT035
FDK60,1536.45249865,OUT013
FDS24,214.232688497,OUT019
FDL03,558.143333955,OUT010
FDB46,5873.87296054,OUT027
FDO48,3750.78870201,OUT049
FDZ39,1578.36134331,OUT049
FDT02,992.417662629,OUT027
FDC50,1536.80522826,OUT013
FDP39,784.449228974,OUT035
DRG15,996.14511712,OUT018
FDP10,1578.36134331,OUT018
FDF53,4893.22421037,OUT027
FDN34,2762.10244729,OUT045
FDK02,2021.45091923,OUT045
FDC23,2840.31636221,OUT045
FDJ10,284.550766998,OUT019
FDE53,1583.13459122,OUT035
FDR25,4029.7204173,OUT035
FDW50,2568.78694867,OUT046
FDS09,776.189809101,OUT049
FDW49,421.024806881,OUT010
FDU51,2934.66890887,OUT046
FDF28,2027.49101247,OUT018
NCY30,2972.74614773,OUT018
FDD44,4052.27776408,OUT045
FDX09,2870.37938996,OUT017
NCF30,2027.49101247,OUT013
FDZ50,476.86863767,OUT019
FDW37,1536.35753175,OUT013
FDD11,4028.89384051,OUT049
DRH39,1185.03422153,OUT018
FDA36,3060.19150257,OUT049
NCG43,1515.15925752,OUT049
FDF02,1578.36134331,OUT035
FDP57,2819.2445332,OUT027
NCE42,3849.10246381,OUT017
NCR38,5873.87296054,OUT027
FDP03,278.896463799,OUT019
FDO51,659.375291134,OUT035
NCQ42,2032.54282264,OUT046
NCM41,1512.00885681,OUT046
FDH48,2518.68569475,OUT027
DRF60,3888.92424329,OUT046
FDJ27,1568.90744331,OUT035
FDQ14,2461.39834212,OUT013
FDN27,1953.95905419,OUT017
NCQ02,3060.19150257,OUT046
FDJ33,2027.49101247,OUT049
FDP07,5755.1360747,OUT027
DRE01,3872.40734406,OUT049
FDU36,1531.14800145,OUT045
FDL28,3835.80452146,OUT017
NCX53,2053.24564496,OUT046
FDZ39,1578.36134331,OUT013
NCP42,3060.19150257,OUT013
FDJ14,1381.93763166,OUT035
FDK04,929.641363709,OUT049
NCC19,3060.19150257,OUT017
FDS09,798.164076478,OUT018
FDZ02,1531.14800145,OUT046
FDD35,2021.45091923,OUT018
NCY42,2440.81044262,OUT017
FDB05,3879.8766986,OUT045
FDF20,3060.19150257,OUT035
NCO41,1526.55715142,OUT018
FDC40,2126.88590891,OUT027
FDV58,3069.04475818,OUT045
FDZ57,2043.50865416,OUT045
DRM35,2944.94491286,OUT046
DRN36,1526.55715142,OUT018
FDQ13,1429.37728964,OUT046
DRO35,262.412387051,OUT010
NCD43,1578.36134331,OUT035
FDA51,1912.87998414,OUT018
NCX17,5873.87296054,OUT027
NCZ17,667.113534983,OUT049
FDR11,4219.24983315,OUT027
FDW34,3886.76966046,OUT049
FDN50,1522.14914427,OUT017
FDS09,747.650625739,OUT046
FDS48,2461.39834212,OUT018
FDL44,2550.27402874,OUT049
DRF48,3060.19150257,OUT018
FDA14,2461.39834212,OUT018
NCD30,1526.55715142,OUT049
FDI16,786.499651374,OUT017
NCG06,4034.39134881,OUT035
DRZ24,2021.45091923,OUT035
NCS17,1526.55715142,OUT045
FDB37,3915.48754922,OUT045
FDE10,2043.50865416,OUT035
FDC57,3060.19150257,OUT045
FDM12,3060.19150257,OUT018
FDE24,2047.92016795,OUT049
FDW22,3735.80877854,OUT045
DRD01,1203.16427833,OUT027
NCZ18,5873.87296054,OUT027
FDN49,664.231066761,OUT045
FDR22,1902.92277459,OUT035
FDV08,129.84813518,OUT019
FDY39,3060.19150257,OUT046
FDV36,2027.49101247,OUT049
FDO60,712.591420563,OUT045
FDU04,3007.38304769,OUT027
FDR20,1052.62974679,OUT027
FDW19,266.693380138,OUT019
FDU40,3060.19150257,OUT049
FDK15,1526.55715142,OUT045
DRF15,2461.39834212,OUT035
FDQ25,2840.31636221,OUT017
FDI48,129.84813518,OUT019
FDS49,1364.74082575,OUT046
FDV22,2523.08277097,OUT046
NCV42,1603.62040275,OUT046
FDX26,3060.19150257,OUT046
FDI33,1491.18392485,OUT018
FDZ14,2021.45091923,OUT049
FDG10,1001.81384857,OUT013
FDM38,749.331629617,OUT018
FDG26,5873.87296054,OUT027
FDH46,1573.90784056,OUT035
FDN13,1531.14800145,OUT018
FDU57,2461.39834212,OUT035
NCI06,2972.74614773,OUT046
FDM38,889.878515871,OUT045
NCG42,272.251662911,OUT010
FDL39,2987.03964082,OUT045
FDT31,512.931774369,OUT019
FDV59,3713.33674416,OUT013
FDB49,1546.30164418,OUT035
FDD58,1564.24978384,OUT049
DRN59,734.820663699,OUT046
FDX48,2476.5745777,OUT049
FDQ11,4015.57107743,OUT049
FDY12,901.953885716,OUT049
FDQ11,4015.57107743,OUT045
DRI11,1926.27354503,OUT017
FDY32,4230.37329595,OUT027
FDS51,973.329116129,OUT045
FDR19,361.249726602,OUT010
DRB13,3060.19150257,OUT018
FDS21,1017.18963481,OUT035
FDQ40,2840.31636221,OUT045
NCE55,2840.31636221,OUT013
FDX43,4262.71405786,OUT027
FDS12,2027.49101247,OUT049
DRK01,2790.95304999,OUT027
FDN25,919.38259471,OUT017
FDB60,3060.19150257,OUT046
FDQ13,1406.36774017,OUT017
DRK13,3069.04475818,OUT045
DRF25,651.964668989,OUT018
NCD42,129.84813518,OUT019
FDW25,1438.69198276,OUT045
NCV29,4749.06662386,OUT027
NCK42,3672.69703171,OUT035
DRJ13,4219.24983315,OUT027
DRD15,3830.07595995,OUT017
FDM27,2486.75846462,OUT045
FDZ50,3060.19150257,OUT018
FDC04,3886.76966046,OUT046
FDF50,3060.19150257,OUT049
FDP15,4028.990858,OUT045
FDK46,4065.7740299,OUT035
FDZ56,2729.41639231,OUT018
FDY60,2219.27214695,OUT049
FDB10,3893.63817024,OUT035
FDR57,2476.5745777,OUT045
FDU58,3060.19150257,OUT049
FDH02,1477.77747546,OUT046
FDP48,3049.90733788,OUT013
FDI46,4000.33074104,OUT035
FDW56,3060.19150257,OUT013
NCM19,260.207551927,OUT010
FDS50,5873.87296054,OUT027
FDK24,710.163893278,OUT013
FDO36,3007.41753052,OUT017
FDK45,2900.48143042,OUT027
NCL05,670.162020201,OUT045
FDL32,1902.92277459,OUT018
FDA28,2027.49101247,OUT049
FDY36,1104.6924718,OUT018
FDP32,2027.49101247,OUT018
FDL50,2021.45091923,OUT046
DRC24,2461.39834212,OUT049
NCS18,1583.13459122,OUT017
FDD16,1096.72958217,OUT017
NCV18,1518.97562925,OUT013
FDX07,3060.19150257,OUT046
NCZ05,2819.2445332,OUT027
NCI31,698.705019772,OUT013
FDK14,1410.87225619,OUT049
NCR06,664.231066761,OUT045
NCF54,2840.31636221,OUT049
DRG23,364.407044085,OUT010
FDD53,670.847749571,OUT046
NCM31,3048.27257621,OUT027
FDT16,4084.45343355,OUT017
FDR40,1331.56359516,OUT035
DRG25,3060.19150257,OUT017
FDT10,976.81685417,OUT035
FDY32,2554.50251476,OUT013
FDN50,1522.14914427,OUT035
FDZ35,253.386351445,OUT019
NCP54,2021.45091923,OUT045
NCD07,1690.39137449,OUT035
FDS02,3060.20340027,OUT018
DRN59,730.012576969,OUT018
DRB24,2476.5745777,OUT013
FDP37,3007.38304769,OUT027
DRB01,3060.19150257,OUT018
FDR47,3060.19150257,OUT046
NCM31,276.234845398,OUT010
NCF06,5873.87296054,OUT027
NCV17,3034.8657077,OUT027
FDS10,2934.66890887,OUT049
FDN52,1457.05348112,OUT035
FDZ48,1902.92277459,OUT013
FDJ48,4001.6671628,OUT049
DRB13,5230.83235436,OUT027
FDV59,3740.79742757,OUT017
FDL32,1675.73580059,OUT035
FDZ12,2053.24564496,OUT035
NCR06,997.945582696,OUT027
FDP51,2003.69956997,OUT017
FDY22,2053.24564496,OUT013
FDZ38,2798.96963614,OUT049
NCO54,916.631631879,OUT035
FDR23,2840.31636221,OUT035
FDM38,926.890400878,OUT049
FDS25,1774.12211695,OUT013
FDZ22,1504.65401293,OUT013
FDZ20,571.99068363,OUT019
FDD45,228.87371303,OUT010
FDN03,4006.70806581,OUT049
NCW30,4036.70401442,OUT046
FDY24,1230.80451734,OUT027
FDJ26,567.709048419,OUT019
FDM15,2461.39834212,OUT049
NCW54,1230.80451734,OUT027
FDA23,1541.53938052,OUT045
FDA39,129.84813518,OUT019
FDZ12,2440.81044262,OUT017
NCB42,1926.27354503,OUT046
FDL16,741.708837116,OUT046
FDO24,381.668997303,OUT019
NCP42,3060.19150257,OUT046
FDR19,2461.39834212,OUT018
DRL01,3797.90029048,OUT045
FDV37,3089.88796833,OUT046
FDI41,364.12131986,OUT010
FDF58,1029.75618405,OUT049
NCF43,2053.24564496,OUT018
FDN02,3432.24993806,OUT049
NCP41,1583.13459122,OUT035
NCY17,1048.32892604,OUT027
FDL58,5873.87296054,OUT027
NCA30,5050.77816746,OUT027
FDE46,2461.39834212,OUT018
FDY38,3797.0342399,OUT035
NCH29,2790.95304999,OUT027
FDO20,4007.01045304,OUT045
FDP44,1578.36134331,OUT018
FDM02,2667.76044408,OUT027
FDJ14,2153.22774383,OUT027
FDH04,214.794916669,OUT010
DRK23,3995.61681408,OUT046
NCW05,1583.13459122,OUT046
FDF12,2461.39834212,OUT049
FDL51,568.395383126,OUT019
FDN03,3827.84693779,OUT018
DRJ37,2461.39834212,OUT049
FDM12,493.272576436,OUT019
FDA16,3772.47999821,OUT045
NCB07,3069.04475818,OUT017
NCI17,242.974531806,OUT019
FDR51,2461.39834212,OUT046
FDJ55,3779.8838703,OUT045
NCZ17,702.201254683,OUT013
FDU25,1066.58846841,OUT013
NCG18,1578.36134331,OUT045
DRM11,4062.76213736,OUT017
FDH16,1512.00885681,OUT035
FDZ04,1001.86491203,OUT018
NCX53,2053.24564496,OUT035
FDX38,1052.62974679,OUT027
FDX09,2870.37938996,OUT046
NCW05,1583.13459122,OUT018
NCS41,3060.19150257,OUT017
FDI26,2875.17722738,OUT046
NCZ41,3007.38304769,OUT027
NCK06,2021.45091923,OUT046
FDX23,2790.95304999,OUT027
NCA42,2523.08277097,OUT046
FDC20,923.634997944,OUT049
DRC49,2440.81044262,OUT018
FDX01,1930.7784646,OUT013
FDC08,3784.79283004,OUT045
FDC02,4062.76213736,OUT017
FDK10,2944.94491286,OUT045
DRC24,2476.5745777,OUT013
FDW16,238.614165095,OUT019
NCU06,3598.22657166,OUT018
DRA59,3060.19150257,OUT045
FDR24,236.37054381,OUT019
DRL35,657.492589055,OUT018
FDA49,1525.18210063,OUT013
NCC55,665.319829505,OUT046
DRD24,298.685903366,OUT019
NCE55,2870.37938996,OUT049
FDT33,2714.81606453,OUT045
NCT53,2568.78694867,OUT013
FDS26,4025.00649034,OUT046
FDL22,1512.00885681,OUT018
FDP44,1578.36134331,OUT017
FDC52,2461.39834212,OUT018
FDI53,380.483781741,OUT010
FDZ23,3060.19150257,OUT046
NCT18,3060.19150257,OUT013
FDR13,1930.7784646,OUT046
FDB09,266.498281317,OUT010
FDZ60,1603.62040275,OUT013
FDB11,3772.85727774,OUT046
FDC10,2003.69956997,OUT018
FDW56,3060.19150257,OUT035
FDK14,2371.8021022,OUT027
DRE27,2790.95304999,OUT027
FDA38,3917.18958363,OUT017
FDT11,3060.19150257,OUT045
FDP15,4033.70478495,OUT035
FDV27,1463.80729512,OUT035
FDS36,2887.01074194,OUT027
FDY40,1052.62974679,OUT027
NCF19,745.948096307,OUT049
FDF53,3049.90733788,OUT045
FDS14,4148.12731983,OUT027
FDE56,1115.98258561,OUT046
FDZ19,2875.17722738,OUT035
FDZ46,1690.39137449,OUT013
FDR16,3690.58344699,OUT046
FDG29,657.492589055,OUT018
NCE30,3704.2853927,OUT017
FDZ40,936.140267093,OUT046
FDG58,2476.5745777,OUT018
DRH03,1536.80522826,OUT013
FDZ47,1531.14800145,OUT045
FDV04,2523.08277097,OUT018
FDZ10,2027.49101247,OUT018
FDG46,1902.92277459,OUT017
NCF07,1531.14800145,OUT045
FDY44,3060.19150257,OUT035
FDB21,3868.33999125,OUT013
FDS20,3055.63843563,OUT035
FDS49,1348.73865849,OUT049
FDX55,5873.87296054,OUT027
NCQ02,3060.19150257,OUT018
FDR25,4020.93913754,OUT013
DRG39,913.376228945,OUT045
FDB46,3668.89215079,OUT046
NCC30,2944.94491286,OUT018
FDE58,2003.69956997,OUT035
FDC05,558.637166747,OUT019
FDY15,2515.89006354,OUT046
FDG14,2461.39834212,OUT046
FDL08,3886.76966046,OUT049
FDQ47,698.705019772,OUT013
FDN12,1647.64176518,OUT035
FDW10,2875.17722738,OUT013
FDD02,1936.95366462,OUT035
FDX35,571.673601007,OUT010
FDT35,2735.37849197,OUT046
DRN47,439.408870808,OUT019
FDB11,572.912508866,OUT010
FDN20,2709.92835295,OUT045
FDB59,3094.11128463,OUT035
FDJ58,2840.31636221,OUT045
FDU60,2724.33725068,OUT046
FDS03,1070.40133438,OUT049
FDU40,515.970066174,OUT019
DRH15,735.705486927,OUT049
FDD04,4002.51893231,OUT027
FDQ01,3985.31915685,OUT046
FDF28,2027.49101247,OUT035
FDD22,262.412387051,OUT010
FDY19,1936.95366462,OUT046
FDN33,1522.14914427,OUT035
FDV36,2027.49101247,OUT035
FDW01,366.440086624,OUT010
FDJ28,3060.19150257,OUT049
FDB17,2944.94491286,OUT035
FDM40,2053.24564496,OUT049
FDV46,2047.92016795,OUT045
FDQ44,1993.36130775,OUT049
NCD42,665.319829505,OUT046
DRH37,2554.50251476,OUT046
FDR10,2550.27402874,OUT018
NCD06,1050.59644415,OUT027
FDI53,2528.17073104,OUT046
FDG16,3686.06441132,OUT035
DRB25,1583.13459122,OUT046
FDY09,2840.31636221,OUT046
FDX48,2476.5745777,OUT045
FDC03,516.149876075,OUT010
FDT47,1526.55715142,OUT035
FDW44,4270.58127097,OUT027
FDT24,1174.14860865,OUT017
FDT12,572.359935713,OUT019
NCS38,1902.92277459,OUT035
FDO39,3060.19150257,OUT035
FDA13,668.816064415,OUT046
FDO48,3755.50262897,OUT035
DRJ01,2528.17073104,OUT017
FDD53,655.460903899,OUT018
NCT05,4012.9062851,OUT049
FDQ51,729.862881259,OUT045
FDU60,2682.67839539,OUT013
FDC59,1085.22978272,OUT046
FDP36,792.235849939,OUT035
NCM19,1685.79512134,OUT017
FDL16,665.306244574,OUT035
FDE50,3060.19150257,OUT018
NCR18,710.163893278,OUT013
NCD30,1526.55715142,OUT035
FDH31,1541.53938052,OUT013
FDD56,412.081519504,OUT019
FDC47,3788.38955622,OUT049
FDZ21,1526.55715142,OUT045
FDM01,1578.36134331,OUT049
FDF24,1502.75636704,OUT013
FDW23,655.460903899,OUT017
FDY52,1001.86491203,OUT018
DRH37,4230.37329595,OUT027
DRO47,2894.3964223,OUT027
FDR25,4025.00649034,OUT049
FDQ24,5873.87296054,OUT027
DRJ51,3626.10736447,OUT018
NCU06,3793.70975552,OUT035
NCV18,1399.42728415,OUT018
NCC06,3007.38304769,OUT027
FDZ01,1578.36134331,OUT018
FDT14,2021.45091923,OUT017
FDD11,571.438110477,OUT019
FDN09,3939.32364181,OUT017
NCO18,424.749873407,OUT010
FDZ50,3060.19150257,OUT045
FDS44,3863.1024503,OUT013
FDI36,3069.04475818,OUT045
FDA26,571.673601007,OUT010
NCY53,1794.39332021,OUT049
FDF32,3094.11128463,OUT049
FDF59,271.521341318,OUT010
FDB20,1273.84789396,OUT046
DRH11,919.38259471,OUT035
FDT03,3060.19150257,OUT049
NCH06,3880.47921821,OUT035
FDR55,3060.19150257,OUT049
FDI10,2840.31636221,OUT035
FDZ12,2053.24564496,OUT045
FDM12,3060.19150257,OUT049
DRB25,1583.13459122,OUT045
NCS41,3060.19150257,OUT013
NCT53,2550.27402874,OUT049
NCD55,702.201254683,OUT013
FDY08,2053.24564496,OUT049
NCP55,926.890400878,OUT049
FDA33,2461.39834212,OUT013
FDQ33,2461.39834212,OUT013
FDE45,4749.06662386,OUT027
FDT26,2021.45091923,OUT013
NCV53,3900.55862337,OUT049
FDK60,2790.95304999,OUT027
NCJ29,1429.37728964,OUT046
FDI15,4025.00649034,OUT045
FDX21,1665.77895158,OUT013
FDV49,571.438110477,OUT019
DRO59,1363.15073361,OUT046
FDZ14,2021.45091923,OUT045
FDP32,3007.38304769,OUT027
FDC33,3069.04475818,OUT017
FDT14,265.745926867,OUT010
NCN54,2108.98394381,OUT027
FDR57,4097.53799222,OUT027
DRK12,665.319829505,OUT046
FDX52,3060.19150257,OUT049
FDX08,424.373079491,OUT010
FDP10,240.988168963,OUT010
NCP50,1331.56359516,OUT045
NCL06,4021.54540988,OUT013
FDP25,3710.05012954,OUT013
FDE53,1578.36134331,OUT013
FDL27,1065.39958594,OUT017
FDC35,3629.37132388,OUT049
DRJ47,409.011145111,OUT010
FDD16,1234.14305497,OUT018
NCN42,2461.39834212,OUT049
FDC38,3034.8657077,OUT027
NCO07,3667.98310476,OUT045
FDQ20,667.113534983,OUT049
FDI32,1902.92277459,OUT046
FDN20,388.114108709,OUT010
DRJ51,5873.87296054,OUT027
FDU08,1526.55715142,OUT045
DRN37,387.629705401,OUT019
FDD05,265.745926867,OUT010
FDW15,2461.39834212,OUT046
FDI52,2021.45091923,OUT046
DRM11,4039.36880675,OUT049
NCO06,658.703146695,OUT045
FDU38,3060.19150257,OUT049
FDU59,2528.17073104,OUT018
FDJ10,2047.92016795,OUT046
FDM13,2043.50865416,OUT049
NCJ30,388.385905022,OUT019
FDM45,2021.45091923,OUT018
FDP36,736.751054676,OUT045
NCD30,231.905214533,OUT010
FDN48,1526.55715142,OUT017
FDY32,2528.17073104,OUT049
FDU47,2053.24564496,OUT046
FDF17,557.590760802,OUT019
FDP34,2510.61394921,OUT017
FDA47,2550.27402874,OUT049
DRD27,2805.17646228,OUT027
FDW38,916.631631879,OUT045
FDZ15,277.62666894,OUT019
FDZ03,5050.77816746,OUT027
NCN19,3060.19150257,OUT049
FDG02,3060.19150257,OUT035
FDS31,3055.63843563,OUT035
FDW43,571.99068363,OUT019
FDZ47,242.317034171,OUT010
FDO57,2528.17073104,OUT017
NCL07,702.201254683,OUT013
NCV42,1665.77895158,OUT013
FDP40,1774.12211695,OUT017
FDP48,479.792295269,OUT019
FDH21,2528.17073104,OUT017
NCP02,981.690121232,OUT049
FDK24,735.705486927,OUT049
FDC41,1100.21732021,OUT045
FDF08,1451.74888183,OUT017
FDO49,790.35314786,OUT017
FDS56,5873.87296054,OUT027
FDX46,994.555024975,OUT018
FDQ07,3713.429869,OUT013
FDC32,227.544847822,OUT010
FDT21,571.438110477,OUT019
FDG58,2476.5745777,OUT045
FDW14,1451.74888183,OUT049
DRA12,3048.27257621,OUT027
FDV27,1527.18055178,OUT013
DRD25,1774.12211695,OUT013
DRF48,5050.77816746,OUT027
FDX24,1522.14914427,OUT017
DRJ51,3799.44814116,OUT046
FDE45,2987.03964082,OUT045
FDE14,1546.30164418,OUT046
FDG53,2047.92016795,OUT045
FDT08,2461.39834212,OUT046
DRC27,5873.87296054,OUT027
FDG20,2870.37938996,OUT035
FDC21,1588.2368802,OUT046
FDV31,2870.37938996,OUT018
FDB58,2053.24564496,OUT045
FDV23,2021.45091923,OUT046
FDA25,253.386351445,OUT019
FDC15,2528.17073104,OUT046
FDU47,2047.92016795,OUT049
FDE23,775.094027383,OUT013
FDS08,2870.37938996,OUT013
FDW03,2819.2445332,OUT027
FDJ60,2550.27402874,OUT018
FDM34,2043.50865416,OUT017
FDW33,1578.36134331,OUT013
FDZ40,999.062885737,OUT013
FDE33,1358.46586996,OUT018
NCC06,270.922797703,OUT010
FDU11,1988.39467104,OUT046
FDL44,2550.27402874,OUT017
NCZ29,2027.49101247,OUT017
FDG28,572.359935713,OUT010
FDL12,992.349707327,OUT018
FDD52,1603.62040275,OUT017
FDO15,1216.09555132,OUT013
NCN29,1052.62974679,OUT027
FDW36,1583.13459122,OUT013
FDB21,3867.16980311,OUT046
FDZ28,2032.54282264,OUT013
FDY10,1921.51242868,OUT035
DRG39,888.367950555,OUT017
FDN28,1578.36134331,OUT013
FDV15,1578.36134331,OUT035
DRI13,3700.42672773,OUT035
FDH20,1526.55715142,OUT046
FDY51,3719.00984654,OUT013
FDE16,3622.6949425,OUT013
FDX40,651.964668989,OUT018
FDC48,1356.56822407,OUT018
FDS14,2480.63483533,OUT046
FDX56,3709.14463077,OUT017
FDI10,2835.44391474,OUT046
FDI14,2053.24564496,OUT013
DRM48,698.705019772,OUT013
NCH07,4219.24983315,OUT027
FDY26,3673.60713685,OUT013
FDD02,2916.14390504,OUT027
FDM12,3060.19150257,OUT046
DRF01,366.348459267,OUT010
FDV36,2027.49101247,OUT046
DRI59,3774.02182564,OUT013
FDV03,2500.89568801,OUT018
FDO39,3060.19150257,OUT017
NCB07,3060.20340027,OUT018
FDH38,2909.79025163,OUT027
FDZ13,731.895279049,OUT035
NCZ30,2021.45091923,OUT046
NCA06,653.847371068,OUT035
FDB04,1457.05348112,OUT049
FDN50,1537.6284887,OUT013
NCG06,4011.97049331,OUT049
NCY17,668.723460865,OUT018
FDC23,2934.66890887,OUT046
FDK33,3677.67448965,OUT049
FDR03,3681.23307618,OUT049
FDZ07,1047.64334783,OUT045
FDO38,1445.29975919,OUT013
FDS59,1583.13459122,OUT046
DRM11,570.751775771,OUT019
FDX52,5729.77894414,OUT027
DRJ35,988.29252659,OUT018
NCP53,3871.84073462,OUT046
FDW15,366.062735043,OUT019
DRI47,2435.37213947,OUT045
DRZ11,2021.45091923,OUT035
FDS02,3060.19150257,OUT013
DRD49,3688.30867508,OUT018
FDW38,877.634914797,OUT049
FDR21,423.8880473,OUT019
FDE40,1191.09067514,OUT013
FDI02,1665.77895158,OUT045
FDQ04,662.199381606,OUT045
FDY14,4062.76213736,OUT017
NCT54,1526.55715142,OUT046
DRD25,1690.39137449,OUT017
DRE01,3872.40734406,OUT045
FDJ12,565.554676036,OUT010
NCZ05,1578.36134331,OUT049
DRB25,262.331151402,OUT019
NCC31,2515.89006354,OUT045
FDM16,1155.37488992,OUT045
DRG11,1578.36134331,OUT049
FDV24,4050.79267382,OUT027
FDV43,676.778703011,OUT046
FDG05,2476.5745777,OUT018
FDV23,265.745926867,OUT010
FDI58,1512.00885681,OUT018
FDQ11,4061.63414508,OUT017
FDC05,5825.85763117,OUT027
FDF40,3897.19825477,OUT013
FDU02,3590.00892611,OUT018
FDT32,3060.19150257,OUT013
NCF06,4060.09734502,OUT017
FDT46,811.2775288,OUT013
FDR58,226.567279865,OUT010
FDY04,2540.57475586,OUT046
FDT58,2682.67839539,OUT045
FDE46,2461.39834212,OUT049
DRH11,919.38259471,OUT017
DRI51,2835.44391474,OUT046
FDC35,3450.47120288,OUT017
FDP45,4004.39540021,OUT035
FDC45,2735.37849197,OUT017
FDU01,3060.19150257,OUT045
FDJ53,265.228486458,OUT010
FDJ46,2840.31636221,OUT017
FDX07,3060.19150257,OUT013
NCI30,3904.48196732,OUT049
FDE47,3007.38304769,OUT027
FDV48,1333.46124105,OUT045
FDN16,253.386351445,OUT019
FDM52,2461.39834212,OUT013
FDA32,5873.87296054,OUT027
FDH05,3815.71364355,OUT017
FDW25,203.181880347,OUT010
FDQ09,1912.87998414,OUT046
NCM17,129.84813518,OUT010
DRM59,2476.5745777,OUT046
FDV47,2373.6997481,OUT027
DRE15,1079.38720073,OUT035
FDS25,251.261834128,OUT010
NCZ05,1578.36134331,OUT018
NCV05,370.75761903,OUT019
DRM37,3069.04475818,OUT046
FDV58,5729.77894414,OUT027
FDN22,5873.87296054,OUT027
NCO06,663.617300072,OUT049
FDT56,130.589188718,OUT019
FDM02,1527.18055178,OUT013
FDA09,3007.41753052,OUT046
NCC06,2027.49101247,OUT035
NCL54,2840.31636221,OUT049
NCB55,936.689798052,OUT017
FDB12,1578.36134331,OUT017
NCA54,2944.94491286,OUT049
NCS38,1926.27354503,OUT049
FDC02,4039.36880675,OUT049
FDK44,408.462079465,OUT019
FDE16,3631.47622226,OUT035
NCS05,2043.50865416,OUT035
FDZ59,2682.67839539,OUT045
FDI20,3701.06782026,OUT017
FDQ14,2461.39834212,OUT046
FDF53,3017.73958825,OUT017
FDW25,1446.3694618,OUT017
NCQ43,252.590699336,OUT010
FDX52,3060.19150257,OUT013
FDE28,3790.56135033,OUT045
FDN15,2047.92016795,OUT017
FDO28,1982.41019979,OUT017
FDQ33,2461.39834212,OUT045
FDM22,129.84813518,OUT010
FDJ03,730.012576969,OUT017
FDI16,913.376228945,OUT045
FDI09,5873.87296054,OUT027
FDX55,3691.64544797,OUT013
FDS23,3007.38304769,OUT027
DRC12,3060.19150257,OUT045
FDH41,3668.89215079,OUT049
FDN01,2840.31636221,OUT013
FDV55,2435.37213947,OUT045
NCJ19,1001.81384857,OUT013
NCY29,129.84813518,OUT010
FDP03,2021.45091923,OUT018
FDZ52,1656.4262261,OUT045
FDH31,240.988168963,OUT010
FDQ19,3736.6264212,OUT018
FDS15,1578.36134331,OUT035
FDN32,3055.63843563,OUT017
FDH32,1531.14800145,OUT049
FDF33,1603.62040275,OUT017
FDJ22,3060.19150257,OUT046
FDG56,131.108704994,OUT010
FDC05,3060.19150257,OUT046
FDK09,3764.80270133,OUT013
NCV29,2870.37938996,OUT045
NCC43,570.751775771,OUT019
NCA42,2500.89568801,OUT049
FDC10,1953.95905419,OUT046
FDC16,1525.40890185,OUT013
NCL17,2053.24564496,OUT013
FDA51,1912.87998414,OUT035
FDW01,2465.20721492,OUT017
NCF30,2032.54282264,OUT045
FDN49,704.232939838,OUT013
FDY20,1487.34445505,OUT045
FDC15,2500.89568801,OUT045
FDY24,936.140267093,OUT046
NCG43,1526.55715142,OUT017
FDA48,3732.3590328,OUT013
NCF55,651.964668989,OUT017
FDL38,1487.34445505,OUT049
NCQ29,3836.45397743,OUT018
FDC34,2500.89568801,OUT017
FDP36,1092.80494995,OUT027
FDN50,227.544847822,OUT010
FDO23,1526.55715142,OUT049
FDT56,1001.81384857,OUT013
FDT13,5050.77816746,OUT027
FDZ03,3060.19150257,OUT013
FDQ03,571.304348924,OUT010
